week,floor,ceiling,extract_date,weekly_cases,total_cases,Weekly_0_14,Weekly_15_24,Weekly_25_44,Weekly_45_64,Weekly_65_,Total_0_14,Total_15_24,Total_25_44,Total_45_64,Total_65_,F3_Week_Rolling_Rate_100k_0_14,F3_Week_Rolling_Rate_100k_15_24,F3_Week_Rolling_Rate_100k_25_44,F3_Week_Rolling_Rate_100k_45_64,F3_Week_Rolling_Rate_100k_65_,F3_Week_Rolling_Rate_100k_Total,disease,ObjectId
2021 W48,2021/11/28 00:00:00+00,2021/12/04 00:00:00+00,2026/05/10 00:00:00+00,324,14833,248,12,26,16,22,11498,183,569,808,1764,24.99,2.12,2.18,1.65,4.08,6.82,RSV,744
2023 W15,2023/04/09 00:00:00+00,2023/04/15 00:00:00+00,2026/05/10 00:00:00+00,15,24045,7,1,0,1,6,16737,412,1178,1681,4024,0.56,0.05,0.05,0.1,0.52,0.23,RSV,745
2023 W27,2023/07/02 00:00:00+00,2023/07/08 00:00:00+00,2026/05/10 00:00:00+00,1,24094,1,0,0,0,0,16764,413,1180,1685,4039,0.26,0.05,0,0,0.09,0.07,RSV,746
2021 W49,2021/12/05 00:00:00+00,2021/12/11 00:00:00+00,2026/05/10 00:00:00+00,30195,625876,8063,3613,10979,6266,1272,113844,112382,204055,137790,57729,825.23,677.45,850.22,522.93,192.36,642.33,COVID-19,747
2023 W16,2023/04/16 00:00:00+00,2023/04/22 00:00:00+00,2026/05/10 00:00:00+00,609,1709960,31,19,99,91,369,271865,262045,610297,404089,161534,2.83,2.43,6.33,7.09,43.11,10.89,COVID-19,748
2023 W28,2023/07/09 00:00:00+00,2023/07/15 00:00:00+00,2026/05/10 00:00:00+00,226,1714112,23,5,34,41,123,272120,262161,610905,404839,163957,1.98,1.45,2.46,3.04,16.06,4.43,COVID-19,749
2021 W49,2021/12/05 00:00:00+00,2021/12/11 00:00:00+00,2026/05/10 00:00:00+00,5,31165,2,3,0,0,0,9802,2034,4973,4977,9361,0.13,0.41,0.07,0.05,0,0.11,Influenza,750
2023 W16,2023/04/16 00:00:00+00,2023/04/22 00:00:00+00,2026/05/10 00:00:00+00,109,49603,36,22,31,11,9,13834,4204,8953,8048,14543,3.98,3.21,2.44,0.67,1.2,2.21,Influenza,751
2023 W28,2023/07/09 00:00:00+00,2023/07/15 00:00:00+00,2026/05/10 00:00:00+00,10,49893,2,3,5,0,0,13928,4240,9046,8078,14580,0.16,0.31,0.23,0.03,0.09,0.16,Influenza,752
2021 W49,2021/12/05 00:00:00+00,2021/12/11 00:00:00+00,2026/05/10 00:00:00+00,303,15136,206,12,23,18,43,11704,195,592,826,1807,18.77,1.4,1.55,1.06,4.38,5.22,RSV,753
2023 W16,2023/04/16 00:00:00+00,2023/04/22 00:00:00+00,2026/05/10 00:00:00+00,8,24053,3,0,1,1,3,16740,412,1179,1682,4027,0.49,0.05,0.02,0.08,0.52,0.21,RSV,754
2023 W28,2023/07/09 00:00:00+00,2023/07/15 00:00:00+00,2026/05/10 00:00:00+00,4,24098,2,1,0,0,1,16766,414,1180,1685,4040,0.33,0.05,0.02,0,0.09,0.09,RSV,755
2021 W50,2021/12/12 00:00:00+00,2021/12/18 00:00:00+00,2026/05/10 00:00:00+00,33953,659829,6992,5307,13668,6703,1283,120836,117689,217723,144493,59012,699.77,935.42,1029.81,527.16,164.84,696.5,COVID-19,756
2021 W50,2021/12/12 00:00:00+00,2021/12/18 00:00:00+00,2026/05/10 00:00:00+00,8,31173,2,4,2,0,0,9804,2038,4975,4977,9361,0.16,0.52,0.21,0.03,0.09,0.17,Influenza,757
2023 W17,2023/04/23 00:00:00+00,2023/04/29 00:00:00+00,2026/05/10 00:00:00+00,481,1710441,26,12,81,82,280,271891,262057,610378,404171,161814,2.73,2.07,5.72,6.57,40.71,10.16,COVID-19,758
2021 W50,2021/12/12 00:00:00+00,2021/12/18 00:00:00+00,2026/05/10 00:00:00+00,180,15316,116,3,17,7,37,11820,198,609,833,1844,15.38,0.88,1.34,1.08,4.51,4.46,RSV,759
2023 W29,2023/07/16 00:00:00+00,2023/07/22 00:00:00+00,2026/05/10 00:00:00+00,275,1714387,26,16,43,36,154,272146,262177,610948,404875,164111,2.44,2.17,3.44,4.38,20.95,5.96,COVID-19,760
2023 W17,2023/04/23 00:00:00+00,2023/04/29 00:00:00+00,2026/05/10 00:00:00+00,69,49672,24,11,23,5,6,13858,4215,8976,8053,14549,2.47,1.91,1.45,0.49,0.94,1.39,Influenza,761
2021 W51,2021/12/19 00:00:00+00,2021/12/25 00:00:00+00,2026/05/10 00:00:00+00,43443,703272,6196,9174,19298,7485,1284,127032,126863,237021,151978,60296,730.79,1615.04,1460.25,710.54,213.7,960.02,COVID-19,762
2023 W29,2023/07/16 00:00:00+00,2023/07/22 00:00:00+00,2026/05/10 00:00:00+00,8,49901,2,2,3,1,0,13930,4242,9049,8079,14580,0.13,0.36,0.26,0.15,0.09,0.19,Influenza,763
2021 W51,2021/12/19 00:00:00+00,2021/12/25 00:00:00+00,2026/05/10 00:00:00+00,14,31187,1,3,7,1,2,9805,2041,4982,4978,9363,0.13,0.36,0.21,0.03,0.09,0.15,Influenza,764
2023 W29,2023/07/16 00:00:00+00,2023/07/22 00:00:00+00,2026/05/10 00:00:00+00,9,24107,7,0,1,0,1,16773,414,1181,1685,4041,0.36,0.05,0.07,0.03,0.09,0.12,RSV,765
2021 W51,2021/12/19 00:00:00+00,2021/12/25 00:00:00+00,2026/05/10 00:00:00+00,206,15522,145,2,17,17,25,11965,200,626,850,1869,9.55,0.52,0.91,0.8,3.01,2.85,RSV,766
2023 W17,2023/04/23 00:00:00+00,2023/04/29 00:00:00+00,2026/05/10 00:00:00+00,9,24062,5,0,0,1,3,16745,412,1179,1683,4030,0.36,0,0.02,0.08,0.39,0.16,RSV,767
2023 W30,2023/07/23 00:00:00+00,2023/07/29 00:00:00+00,2026/05/10 00:00:00+00,420,1714807,25,21,70,93,211,272171,262198,611018,404968,164322,3.1,2.64,4.92,6.57,31.17,8.65,COVID-19,768
2021 W52,2021/12/26 00:00:00+00,2022/01/01 00:00:00+00,2026/05/10 00:00:00+00,70902,774174,9005,16759,29347,13381,2410,136037,143622,266368,165359,62706,911.47,2427.48,2055.93,1037.91,351.83,1364.88,COVID-19,769
2023 W18,2023/04/30 00:00:00+00,2023/05/06 00:00:00+00,2026/05/10 00:00:00+00,480,1710921,26,9,64,82,299,271917,262066,610442,404253,162113,2.63,1.55,5.11,6.55,36.54,9.28,COVID-19,770
2023 W30,2023/07/23 00:00:00+00,2023/07/29 00:00:00+00,2026/05/10 00:00:00+00,12,49913,0,2,3,5,2,13930,4244,9052,8084,14582,0.26,0.26,0.26,0.34,0.21,0.27,Influenza,771
2021 W52,2021/12/26 00:00:00+00,2022/01/01 00:00:00+00,2026/05/10 00:00:00+00,1,31188,1,0,0,0,0,9806,2041,4982,4978,9363,0.07,0.16,0.26,0.05,0.13,0.14,Influenza,772
2023 W18,2023/04/30 00:00:00+00,2023/05/06 00:00:00+00,2026/05/10 00:00:00+00,37,49709,15,4,8,3,7,13873,4219,8984,8056,14556,1.78,0.98,0.96,0.26,0.69,0.91,Influenza,773
2023 W30,2023/07/23 00:00:00+00,2023/07/29 00:00:00+00,2026/05/10 00:00:00+00,5,24112,2,0,2,1,0,16775,414,1183,1686,4041,0.49,0,0.09,0.03,0.04,0.14,RSV,774
2021 W52,2021/12/26 00:00:00+00,2022/01/01 00:00:00+00,2026/05/10 00:00:00+00,54,15576,29,5,5,7,8,11994,205,631,857,1877,6.36,0.52,0.59,0.82,1.93,1.97,RSV,775
2023 W18,2023/04/30 00:00:00+00,2023/05/06 00:00:00+00,2026/05/10 00:00:00+00,7,24069,3,0,0,1,3,16748,412,1179,1684,4033,0.36,0,0,0.08,0.34,0.14,RSV,776
2023 W31,2023/07/30 00:00:00+00,2023/08/05 00:00:00+00,2026/05/10 00:00:00+00,641,1715448,43,14,97,126,361,272214,262212,611115,405094,164683,3.49,2.95,6.16,8.79,44.1,11.61,COVID-19,777
2022 W01,2022/01/02 00:00:00+00,2022/01/08 00:00:00+00,2026/05/10 00:00:00+00,96494,870668,12479,21022,39087,19405,4500,148516,164644,305455,184764,67206,1154.12,2916.28,2445.33,1346.77,501.86,1681.55,COVID-19,778
2023 W31,2023/07/30 00:00:00+00,2023/08/05 00:00:00+00,2026/05/10 00:00:00+00,22,49935,6,1,5,7,3,13936,4245,9057,8091,14585,0.3,0.31,0.23,0.36,0.34,0.3,Influenza,779
2022 W01,2022/01/02 00:00:00+00,2022/01/08 00:00:00+00,2026/05/10 00:00:00+00,6,31194,0,0,4,1,1,9806,2041,4986,4979,9364,0.03,0.1,0.16,0.05,0.47,0.15,Influenza,780
2023 W31,2023/07/30 00:00:00+00,2023/08/05 00:00:00+00,2026/05/10 00:00:00+00,7,24119,6,0,1,0,0,16781,414,1184,1686,4041,0.46,0,0.07,0.08,0.13,0.15,RSV,781
2022 W01,2022/01/02 00:00:00+00,2022/01/08 00:00:00+00,2026/05/10 00:00:00+00,45,15621,19,3,3,8,12,12013,208,634,865,1889,2.86,0.67,0.37,0.64,1.8,1.18,RSV,782
2023 W32,2023/08/06 00:00:00+00,2023/08/12 00:00:00+00,2026/05/10 00:00:00+00,733,1716181,38,22,96,122,455,272252,262234,611211,405216,165138,5.2,3.88,7.99,11.03,57.37,15.14,COVID-19,783
2022 W02,2022/01/09 00:00:00+00,2022/01/15 00:00:00+00,2026/05/10 00:00:00+00,92360,963028,13565,18629,35915,19469,4778,162081,183273,341370,204233,71984,1481.23,3003.86,2601.8,1541.2,649.22,1871.11,COVID-19,784
2023 W32,2023/08/06 00:00:00+00,2023/08/12 00:00:00+00,2026/05/10 00:00:00+00,13,49948,3,3,2,2,3,13939,4248,9059,8093,14588,0.36,0.26,0.23,0.31,0.47,0.32,Influenza,785
2022 W02,2022/01/09 00:00:00+00,2022/01/15 00:00:00+00,2026/05/10 00:00:00+00,16,31210,0,2,3,1,10,9806,2043,4989,4980,9374,0.03,0.16,0.19,0.05,0.47,0.16,Influenza,786
2023 W32,2023/08/06 00:00:00+00,2023/08/12 00:00:00+00,2026/05/10 00:00:00+00,11,24130,6,0,0,2,3,16787,414,1184,1688,4044,0.56,0,0.02,0.05,0.17,0.16,RSV,787
2022 W02,2022/01/09 00:00:00+00,2022/01/15 00:00:00+00,2026/05/10 00:00:00+00,84,15705,39,5,8,10,22,12052,213,642,875,1911,2.83,0.47,0.49,0.57,2.1,1.21,RSV,788
2023 W33,2023/08/13 00:00:00+00,2023/08/19 00:00:00+00,2026/05/10 00:00:00+00,964,1717145,77,39,148,180,520,272329,262273,611359,405396,165658,6.39,4.7,8.48,12.11,60.07,16.29,COVID-19,789
2022 W03,2022/01/16 00:00:00+00,2022/01/22 00:00:00+00,2026/05/10 00:00:00+00,100184,1063212,18939,18453,36024,20925,5842,181020,201726,377394,225158,77826,2128.61,2706.8,2756.12,1741.23,834.8,2082.02,COVID-19,790
2022 W03,2022/01/16 00:00:00+00,2022/01/22 00:00:00+00,2026/05/10 00:00:00+00,3,31213,1,1,1,0,0,9807,2044,4990,4980,9374,0.07,0.26,0.14,0.05,0.47,0.17,Influenza,791
2022 W03,2022/01/16 00:00:00+00,2022/01/22 00:00:00+00,2026/05/10 00:00:00+00,58,15763,28,1,10,4,15,12080,214,652,879,1926,3.62,0.41,0.68,0.41,2.36,1.41,RSV,792
2022 W04,2022/01/23 00:00:00+00,2022/01/29 00:00:00+00,2026/05/10 00:00:00+00,129075,1192287,32139,15276,45672,27166,8822,213159,217002,423066,252324,86648,1912.76,2028.47,2226.06,1454.17,723.46,1719.32,COVID-19,793
2023 W33,2023/08/13 00:00:00+00,2023/08/19 00:00:00+00,2026/05/10 00:00:00+00,14,49962,2,1,3,3,5,13941,4249,9062,8096,14593,0.26,0.31,0.21,0.23,0.52,0.28,Influenza,794
2023 W33,2023/08/13 00:00:00+00,2023/08/19 00:00:00+00,2026/05/10 00:00:00+00,6,24136,5,0,0,0,1,16792,414,1184,1688,4045,0.63,0,0,0.05,0.21,0.17,RSV,795
2023 W34,2023/08/20 00:00:00+00,2023/08/26 00:00:00+00,2026/05/10 00:00:00+00,820,1717965,79,30,118,168,424,272408,262303,611477,405564,166082,7.61,5.12,8.81,11.91,56.94,16.15,COVID-19,796
2023 W34,2023/08/20 00:00:00+00,2023/08/26 00:00:00+00,2026/05/10 00:00:00+00,17,49979,3,2,4,4,4,13944,4251,9066,8100,14597,0.26,0.26,0.21,0.23,0.56,0.28,Influenza,797
2023 W34,2023/08/20 00:00:00+00,2023/08/26 00:00:00+00,2026/05/10 00:00:00+00,9,24145,8,0,0,0,1,16800,414,1184,1688,4046,0.69,0,0,0,0.17,0.16,RSV,798
2023 W35,2023/08/27 00:00:00+00,2023/09/02 00:00:00+00,2026/05/10 00:00:00+00,711,1718676,75,30,110,114,382,272483,262333,611587,405678,166464,7.54,4.7,9,11.16,52.08,15.22,COVID-19,799
2023 W35,2023/08/27 00:00:00+00,2023/09/02 00:00:00+00,2026/05/10 00:00:00+00,13,49992,3,2,2,2,4,13947,4253,9068,8102,14601,0.23,0.41,0.26,0.18,0.56,0.3,Influenza,800
2025 W48,2025/11/23 00:00:00+00,2025/11/29 00:00:00+00,2026/05/10 00:00:00+00,1971,99741,800,257,259,192,463,27570,8541,18101,16078,29422,71.82,38.36,18.82,16.47,62.35,37.66,Influenza,801
2025 W48,2025/11/23 00:00:00+00,2025/11/29 00:00:00+00,2026/05/10 00:00:00+00,282,40777,231,3,9,10,29,27367,657,1954,2967,7818,21.9,0.41,0.82,0.9,3.78,5.38,RSV,802
2025 W49,2025/11/30 00:00:00+00,2025/12/06 00:00:00+00,2026/05/10 00:00:00+00,175,1764950,50,8,29,25,63,277113,263962,617865,413810,192064,4.64,1.34,1.64,1.8,7.3,3.09,COVID-19,803
2025 W49,2025/11/30 00:00:00+00,2025/12/06 00:00:00+00,2026/05/10 00:00:00+00,2941,102682,1021,369,412,344,795,28591,8910,18513,16422,30217,94.64,49.37,27.51,23.97,97.13,53.05,Influenza,804
2025 W49,2025/11/30 00:00:00+00,2025/12/06 00:00:00+00,2026/05/10 00:00:00+00,368,41145,289,4,18,18,39,27656,661,1972,2985,7857,26.54,0.57,1.24,1.57,6.61,7.02,RSV,805
2025 W50,2025/12/07 00:00:00+00,2025/12/13 00:00:00+00,2026/05/10 00:00:00+00,171,1765121,54,9,24,27,57,277167,263971,617889,413837,192121,6.29,1.29,1.78,2.11,7.77,3.59,COVID-19,806
2025 W50,2025/12/07 00:00:00+00,2025/12/13 00:00:00+00,2026/05/10 00:00:00+00,3283,105965,1053,329,503,394,1004,29644,9239,19016,16816,31221,100.83,52.89,34.03,30.46,130.83,63.22,Influenza,807
2025 W50,2025/12/07 00:00:00+00,2025/12/13 00:00:00+00,2026/05/10 00:00:00+00,435,41580,286,4,26,33,86,27942,665,1998,3018,7943,30.49,0.88,1.8,2.27,8.59,8.47,RSV,808
2025 W51,2025/12/14 00:00:00+00,2025/12/20 00:00:00+00,2026/05/10 00:00:00+00,209,1765330,87,8,23,30,61,277254,263979,617912,413867,192182,6.36,1.34,1.64,1.8,7.13,3.4,COVID-19,809
2025 W51,2025/12/14 00:00:00+00,2025/12/20 00:00:00+00,2026/05/10 00:00:00+00,3542,109507,988,325,537,444,1248,30632,9564,19553,17260,32469,86.24,40.27,29.18,26.55,125.81,55.7,Influenza,810
2025 W51,2025/12/14 00:00:00+00,2025/12/20 00:00:00+00,2026/05/10 00:00:00+00,505,42085,351,9,33,37,75,28293,674,2031,3055,8018,29.64,1.03,1.9,2.42,10.43,8.66,RSV,811
2025 W52,2025/12/21 00:00:00+00,2025/12/27 00:00:00+00,2026/05/10 00:00:00+00,145,1765475,52,9,23,13,48,277306,263988,617935,413880,192230,7.05,1.6,1.8,1.78,7.69,3.69,COVID-19,812
2025 W52,2025/12/21 00:00:00+00,2025/12/27 00:00:00+00,2026/05/10 00:00:00+00,1779,111286,578,125,205,192,678,31210,9689,19758,17452,33147,65.33,31.9,24.02,22.99,122.33,47.7,Influenza,813
2025 W52,2025/12/21 00:00:00+00,2025/12/27 00:00:00+00,2026/05/10 00:00:00+00,398,42483,263,7,22,24,82,28556,681,2053,3079,8100,31.58,1.4,2.27,2.58,13.22,9.65,RSV,814
2025 W53,2025/12/28 00:00:00+00,2026/01/03 00:00:00+00,2026/05/10 00:00:00+00,216,1765691,75,14,31,26,70,277381,264002,617966,413906,192300,5.96,1.76,1.99,1.55,8.42,3.6,COVID-19,815
2025 W53,2025/12/28 00:00:00+00,2026/01/03 00:00:00+00,2026/05/10 00:00:00+00,2047,113333,418,167,283,256,923,31628,9856,20041,17708,34070,43.27,22.59,17.2,18.56,104,36.43,Influenza,816
2025 W53,2025/12/28 00:00:00+00,2026/01/03 00:00:00+00,2026/05/10 00:00:00+00,588,43071,345,11,42,39,151,28901,692,2095,3118,8251,29.08,1.81,2.46,3.07,18.16,10.13,RSV,817
2026 W01,2026/01/04 00:00:00+00,2026/01/10 00:00:00+00,2026/05/10 00:00:00+00,195,1765886,54,11,31,21,78,277435,264013,617997,413927,192378,5.7,1.86,2.13,2.04,10.39,4.02,COVID-19,818
2026 W01,2026/01/04 00:00:00+00,2026/01/10 00:00:00+00,2026/05/10 00:00:00+00,1802,115135,318,145,246,272,821,31946,10001,20287,17980,34891,32.04,22.95,18.65,20.85,117.22,37.24,Influenza,819
2026 W01,2026/01/04 00:00:00+00,2026/01/10 00:00:00+00,2026/05/10 00:00:00+00,579,43650,275,17,41,56,190,29176,709,2136,3174,8441,29.31,2.79,3.28,4.82,26.71,12.25,RSV,820
2026 W02,2026/01/11 00:00:00+00,2026/01/17 00:00:00+00,2026/05/10 00:00:00+00,210,1766096,44,11,29,32,94,277479,264024,618026,413959,192472,4.74,1.24,1.73,1.8,10.22,3.56,COVID-19,821
2026 W02,2026/01/11 00:00:00+00,2026/01/17 00:00:00+00,2026/05/10 00:00:00+00,1903,117038,237,132,267,281,986,32183,10133,20554,18261,35877,24.27,17.22,14.6,17.47,95.79,29.79,Influenza,822
2026 W02,2026/01/11 00:00:00+00,2026/01/17 00:00:00+00,2026/05/10 00:00:00+00,726,44376,270,26,57,92,281,29446,735,2193,3266,8722,25.85,2.95,2.79,5.52,29.97,12.13,RSV,823
2026 W03,2026/01/18 00:00:00+00,2026/01/24 00:00:00+00,2026/05/10 00:00:00+00,145,1766241,46,2,14,17,66,277525,264026,618040,413976,192538,5.24,1.09,1.57,1.8,8.76,3.37,COVID-19,824
2026 W03,2026/01/18 00:00:00+00,2026/01/24 00:00:00+00,2026/05/10 00:00:00+00,897,117935,182,56,110,125,424,32365,10189,20664,18386,36301,18.28,11.68,10.87,12.91,74.8,22.58,Influenza,825
2026 W03,2026/01/18 00:00:00+00,2026/01/24 00:00:00+00,2026/05/10 00:00:00+00,568,44944,240,14,21,66,227,29686,749,2214,3332,8949,24.66,2.58,2.6,5.52,30.53,11.88,RSV,826
2026 W04,2026/01/25 00:00:00+00,2026/01/31 00:00:00+00,2026/05/10 00:00:00+00,166,1766407,69,8,24,21,44,277594,264034,618064,413997,192582,5.86,0.67,1.29,1.34,6.61,2.93,COVID-19,827
2026 W04,2026/01/25 00:00:00+00,2026/01/31 00:00:00+00,2026/05/10 00:00:00+00,688,118623,136,38,87,95,332,32501,10227,20751,18481,36633,13.4,6.31,5.76,7.01,39.12,12.68,Influenza,828
2026 W04,2026/01/25 00:00:00+00,2026/01/31 00:00:00+00,2026/05/10 00:00:00+00,541,45485,239,10,33,56,203,29925,759,2247,3388,9152,22.62,1.71,1.69,3.89,23.66,9.67,RSV,829
2026 W05,2026/02/01 00:00:00+00,2026/02/07 00:00:00+00,2026/05/10 00:00:00+00,141,1766548,63,3,17,14,44,277657,264037,618081,414011,192626,7.18,0.93,1.45,1.19,5.88,3.11,COVID-19,830
2026 W05,2026/02/01 00:00:00+00,2026/02/07 00:00:00+00,2026/05/10 00:00:00+00,373,118996,89,28,49,52,155,32590,10255,20800,18533,36788,9.88,4.24,3.98,4.92,26.02,8.73,Influenza,831
2026 W05,2026/02/01 00:00:00+00,2026/02/07 00:00:00+00,2026/05/10 00:00:00+00,385,45870,208,9,18,29,121,30133,768,2265,3417,9273,21.34,1.24,1.78,3.66,20.95,8.92,RSV,832
2026 W06,2026/02/08 00:00:00+00,2026/02/14 00:00:00+00,2026/05/10 00:00:00+00,174,1766722,86,7,21,11,49,277743,264044,618102,414022,192675,6.36,0.62,1.03,0.95,5.32,2.65,COVID-19,833
2026 W06,2026/02/08 00:00:00+00,2026/02/14 00:00:00+00,2026/05/10 00:00:00+00,288,119284,75,16,34,44,119,32665,10271,20834,18577,36907,6.72,2.48,2.41,3.17,14.51,5.28,Influenza,834
2026 W06,2026/02/08 00:00:00+00,2026/02/14 00:00:00+00,2026/05/10 00:00:00+00,452,46322,201,5,25,57,164,30334,773,2290,3474,9437,18.64,1.03,1.43,3.12,17.18,7.56,RSV,835
2026 W07,2026/02/15 00:00:00+00,2026/02/21 00:00:00+00,2026/05/10 00:00:00+00,95,1766817,44,2,6,12,31,277787,264046,618108,414034,192706,5.63,0.52,0.91,0.77,4.64,2.32,COVID-19,836
2026 W07,2026/02/15 00:00:00+00,2026/02/21 00:00:00+00,2026/05/10 00:00:00+00,155,119439,40,4,20,27,64,32705,10275,20854,18604,36971,4.64,1.14,1.43,2.37,10.05,3.56,Influenza,837
2026 W07,2026/02/15 00:00:00+00,2026/02/21 00:00:00+00,2026/05/10 00:00:00+00,331,46653,157,6,18,35,115,30491,779,2308,3509,9552,16.93,0.93,1.31,3.09,17.82,7.27,RSV,838
2026 W08,2026/02/22 00:00:00+00,2026/02/28 00:00:00+00,2026/05/10 00:00:00+00,89,1766906,41,1,12,7,28,277828,264047,618120,414041,192734,3.66,0.26,0.77,0.75,3.56,1.69,COVID-19,839
2026 W08,2026/02/22 00:00:00+00,2026/02/28 00:00:00+00,2026/05/10 00:00:00+00,107,119546,26,2,7,21,51,32731,10277,20861,18625,37022,2.9,0.47,0.84,1.49,7.39,2.35,Influenza,840
2026 W08,2026/02/22 00:00:00+00,2026/02/28 00:00:00+00,2026/05/10 00:00:00+00,340,46993,156,7,13,28,136,30647,786,2321,3537,9688,12.68,0.93,1.08,2.04,14.99,5.68,RSV,841
2026 W09,2026/03/01 00:00:00+00,2026/03/07 00:00:00+00,2026/05/10 00:00:00+00,77,1766983,26,2,15,10,24,277854,264049,618135,414051,192758,2.63,0.21,0.73,0.54,3.18,1.36,COVID-19,842
2026 W09,2026/03/01 00:00:00+00,2026/03/07 00:00:00+00,2026/05/10 00:00:00+00,101,119647,22,3,9,10,57,32753,10280,20870,18635,37079,2.11,0.57,0.59,1.08,6.83,1.95,Influenza,843
2026 W09,2026/03/01 00:00:00+00,2026/03/07 00:00:00+00,2026/05/10 00:00:00+00,206,47199,72,5,15,16,98,30719,791,2336,3553,9786,9.78,0.83,0.84,1.52,12.67,4.55,RSV,844
2026 W10,2026/03/08 00:00:00+00,2026/03/14 00:00:00+00,2026/05/10 00:00:00+00,44,1767027,13,1,4,4,22,277867,264050,618139,414055,192780,1.58,0.21,0.7,0.41,3.01,1.09,COVID-19,845
2026 W10,2026/03/08 00:00:00+00,2026/03/14 00:00:00+00,2026/05/10 00:00:00+00,93,119740,16,6,9,11,51,32769,10286,20879,18646,37130,1.45,0.67,0.66,0.72,6.27,1.68,Influenza,846
2026 W10,2026/03/08 00:00:00+00,2026/03/14 00:00:00+00,2026/05/10 00:00:00+00,157,47356,69,4,8,15,61,30788,795,2344,3568,9847,6.39,0.47,0.75,1.06,9.27,3.18,RSV,847
2026 W11,2026/03/15 00:00:00+00,2026/03/21 00:00:00+00,2026/05/10 00:00:00+00,47,1767074,9,1,11,2,24,277876,264051,618150,414057,192804,1.22,0.1,0.45,0.23,2.45,0.8,COVID-19,848
2026 W11,2026/03/15 00:00:00+00,2026/03/21 00:00:00+00,2026/05/10 00:00:00+00,65,119805,6,4,10,7,38,32775,10290,20889,18653,37168,0.95,0.67,0.77,0.67,4.55,1.34,Influenza,849
2026 W11,2026/03/15 00:00:00+00,2026/03/21 00:00:00+00,2026/05/10 00:00:00+00,129,47485,53,0,9,10,57,30841,795,2353,3578,9904,5.43,0.21,0.56,1.03,7.04,2.57,RSV,850
2025 W15,2025/04/06 00:00:00+00,2025/04/12 00:00:00+00,2026/05/10 00:00:00+00,138,1753953,19,7,12,24,76,275689,263529,616378,411962,186261,1.35,1.03,0.82,1.7,9.02,2.41,COVID-19,851
2024 W17,2024/04/21 00:00:00+00,2024/04/27 00:00:00+00,2026/05/10 00:00:00+00,187,1735814,12,7,20,25,123,274078,262890,613964,408747,176003,1.42,0.72,1.87,2.27,15.54,3.8,COVID-19,852
2024 W33,2024/08/11 00:00:00+00,2024/08/17 00:00:00+00,2026/05/10 00:00:00+00,3,32071,2,0,0,0,1,22300,519,1539,2239,5460,0.1,0,0,0,0.04,0.03,RSV,853
2023 W35,2023/08/27 00:00:00+00,2023/09/02 00:00:00+00,2026/05/10 00:00:00+00,10,24155,8,0,0,0,2,16808,414,1184,1688,4048,1.09,0,0.02,0.05,0.26,0.27,RSV,854
2025 W15,2025/04/06 00:00:00+00,2025/04/12 00:00:00+00,2026/05/10 00:00:00+00,396,93719,124,46,101,50,75,25559,7756,17187,15352,27837,11.46,6.36,6.14,3.45,11.34,7.32,Influenza,855
2023 W36,2023/09/03 00:00:00+00,2023/09/09 00:00:00+00,2026/05/10 00:00:00+00,820,1719496,75,31,156,151,407,272558,262364,611743,405829,166871,7.08,4.29,9.19,10.15,48.61,14.35,COVID-19,856
2024 W34,2024/08/18 00:00:00+00,2024/08/24 00:00:00+00,2026/05/10 00:00:00+00,511,1746676,75,23,72,78,263,274976,263312,615519,410731,182005,6.16,3.26,5.46,6.8,35.85,10.24,COVID-19,857
2025 W15,2025/04/06 00:00:00+00,2025/04/12 00:00:00+00,2026/05/10 00:00:00+00,60,39584,26,3,4,6,21,26520,642,1906,2898,7604,2.67,0.26,0.16,0.52,3.56,1.27,RSV,858
2023 W36,2023/09/03 00:00:00+00,2023/09/09 00:00:00+00,2026/05/10 00:00:00+00,16,50008,1,4,5,1,5,13948,4257,9073,8103,14606,0.23,0.31,0.23,0.13,0.43,0.25,Influenza,859
2024 W17,2024/04/21 00:00:00+00,2024/04/27 00:00:00+00,2026/05/10 00:00:00+00,119,66216,26,17,34,16,26,17979,5699,12240,10580,19697,3.46,3,2.37,1.75,4.08,2.76,Influenza,860
2024 W34,2024/08/18 00:00:00+00,2024/08/24 00:00:00+00,2026/05/10 00:00:00+00,24,67206,4,5,4,3,8,18149,5847,12460,10758,19970,0.59,1.03,0.33,0.34,0.82,0.54,Influenza,861
2025 W16,2025/04/13 00:00:00+00,2025/04/19 00:00:00+00,2026/05/10 00:00:00+00,105,1754058,11,6,11,19,57,275700,263535,616389,411981,186318,1.35,0.72,0.8,1.68,10.09,2.52,COVID-19,862
2023 W36,2023/09/03 00:00:00+00,2023/09/09 00:00:00+00,2026/05/10 00:00:00+00,23,24178,17,0,1,2,3,16825,414,1185,1690,4051,1.38,0,0.02,0.08,0.26,0.34,RSV,863
2024 W17,2024/04/21 00:00:00+00,2024/04/27 00:00:00+00,2026/05/10 00:00:00+00,6,32002,3,0,0,1,2,22289,518,1517,2223,5441,0.4,0,0.05,0.1,0.26,0.16,RSV,864
2023 W37,2023/09/10 00:00:00+00,2023/09/16 00:00:00+00,2026/05/10 00:00:00+00,685,1720181,65,22,126,129,343,272623,262386,611869,405958,167214,6.78,3.88,8.46,10.21,47.06,13.81,COVID-19,865
