week_start,hospital,ed_trolleys,ward_trolleys,total_trolleys,days_in_week
2025-03-10,Our Lady's Hospital Navan,4,0,4,7
2025-03-10,Portiuncula University Hospital,8,0,8,7
2025-03-10,Roscommon University Hospital,0,0,0,7
2025-03-10,Sligo University Hospital,48,40,88,7
2025-03-10,South Infirmary Victoria University Hospital,0,0,0,7
2025-03-10,St Luke's General Hospital Kilkenny,3,0,3,7
2025-03-10,St. Columcille's Hospital,0,0,0,7
2025-03-10,St. James's Hospital,59,0,59,7
2025-03-10,St. John's Hospital Limerick,0,0,0,7
2025-03-10,St. Luke's Radiation Oncology Network,0,0,0,7
2025-03-10,St. Michael's Hospital,0,0,0,7
2025-03-10,St. Vincent's University Hospital,139,19,158,7
2025-03-10,Tallaght University Hospital,99,39,138,7
2025-03-10,Tipperary University Hospital,33,0,33,7
2025-03-10,UH Kerry,39,21,60,7
2025-03-10,UH Limerick,70,256,326,7
2025-03-10,UH Waterford,0,0,0,7
2025-03-10,Wexford General Hospital,7,23,30,7
2025-03-17,Bantry General Hospital,0,0,0,7
2025-03-17,Beaumont Hospital,17,0,17,7
2025-03-17,CHI at Crumlin,20,0,20,7
2025-03-17,CHI at Tallaght,4,0,4,7
2025-03-17,CHI at Temple Street,26,0,26,7
2025-03-17,Cavan General Hospital,5,0,5,7
2025-03-17,Connolly Hospital,3,0,3,7
2025-03-17,Cork University Hospital,122,27,149,7
2025-03-17,Ennis Hospital,0,0,0,7
2025-03-17,Galway University Hospital,56,22,78,7
2025-03-17,Letterkenny University Hospital,63,37,100,7
2025-03-17,Louth County Hospital,0,0,0,7
2025-03-17,MRH Mullingar,11,0,11,7
2025-03-17,MRH Portlaoise,37,0,37,7
2025-03-17,MRH Tullamore,0,0,0,7
2025-03-17,Mallow General Hospital,0,0,0,7
2025-03-17,Mater Misericordiae University Hospital,43,0,43,7
2025-03-17,Mayo University Hospital,16,61,77,7
2025-03-17,Mercy University Hospital,57,18,75,7
2025-03-17,Naas General Hospital,88,4,92,7
2025-03-17,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-03-17,National Rehabilitation Hospital,0,0,0,7
2025-03-17,Nenagh Hospital,0,0,0,7
2025-03-17,Our Lady of Lourdes Hospital,51,0,51,7
2025-03-17,Our Lady's Hospital Navan,8,0,8,7
2025-03-17,Portiuncula University Hospital,5,0,5,7
2025-03-17,Roscommon University Hospital,0,0,0,7
2025-03-17,Sligo University Hospital,19,28,47,7
2025-03-17,South Infirmary Victoria University Hospital,0,0,0,7
2025-03-17,St Luke's General Hospital Kilkenny,0,0,0,7
2025-03-17,St. Columcille's Hospital,0,0,0,7
2025-03-17,St. James's Hospital,23,0,23,7
2025-03-17,St. John's Hospital Limerick,0,0,0,7
2025-03-17,St. Luke's Radiation Oncology Network,0,0,0,7
2025-03-17,St. Michael's Hospital,0,0,0,7
2025-03-17,St. Vincent's University Hospital,97,0,97,7
2025-03-17,Tallaght University Hospital,71,0,71,7
2025-03-17,Tipperary University Hospital,22,0,22,7
2025-03-17,UH Kerry,47,13,60,7
2025-03-17,UH Limerick,32,227,259,7
2025-03-17,UH Waterford,0,0,0,7
2025-03-17,Wexford General Hospital,42,28,70,7
2025-03-24,Bantry General Hospital,0,0,0,7
2025-03-24,Beaumont Hospital,21,0,21,7
2025-03-24,CHI at Crumlin,25,0,25,7
2025-03-24,CHI at Tallaght,6,0,6,7
2025-03-24,CHI at Temple Street,9,0,9,7
2025-03-24,Cavan General Hospital,67,0,67,7
2025-03-24,Connolly Hospital,5,0,5,7
2025-03-24,Cork University Hospital,163,36,199,7
2025-03-24,Ennis Hospital,0,0,0,7
2025-03-24,Galway University Hospital,104,52,156,7
2025-03-24,Letterkenny University Hospital,49,37,86,7
2025-03-24,Louth County Hospital,0,0,0,7
2025-03-24,MRH Mullingar,7,0,7,7
2025-03-24,MRH Portlaoise,11,0,11,7
2025-03-24,MRH Tullamore,0,0,0,7
2025-03-24,Mallow General Hospital,0,0,0,7
2025-03-24,Mater Misericordiae University Hospital,81,0,81,7
2025-03-24,Mayo University Hospital,34,72,106,7
2025-03-24,Mercy University Hospital,99,30,129,7
2025-03-24,Naas General Hospital,86,22,108,7
2025-03-24,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-03-24,National Rehabilitation Hospital,0,0,0,7
2025-03-24,Nenagh Hospital,0,0,0,7
2025-03-24,Our Lady of Lourdes Hospital,125,0,125,7
2025-03-24,Our Lady's Hospital Navan,8,2,10,7
2025-03-24,Portiuncula University Hospital,7,0,7,7
2025-03-24,Roscommon University Hospital,0,0,0,7
2025-03-24,Sligo University Hospital,48,41,89,7
2025-03-24,South Infirmary Victoria University Hospital,0,0,0,7
2025-03-24,St Luke's General Hospital Kilkenny,6,0,6,7
2025-03-24,St. Columcille's Hospital,0,0,0,7
2025-03-24,St. James's Hospital,76,0,76,7
2025-03-24,St. John's Hospital Limerick,0,0,0,7
2025-03-24,St. Luke's Radiation Oncology Network,0,0,0,7
2025-03-24,St. Michael's Hospital,0,0,0,7
2025-03-24,St. Vincent's University Hospital,65,7,72,7
2025-03-24,Tallaght University Hospital,105,16,121,7
2025-03-24,Tipperary University Hospital,17,0,17,7
2025-03-24,UH Kerry,23,0,23,7
2025-03-24,UH Limerick,102,283,385,7
2025-03-24,UH Waterford,0,0,0,7
2025-03-24,Wexford General Hospital,23,13,36,7
2025-03-31,Bantry General Hospital,0,0,0,7
2025-03-31,Beaumont Hospital,64,0,64,7
2025-03-31,CHI at Crumlin,12,0,12,7
2025-03-31,CHI at Tallaght,2,0,2,7
2025-03-31,CHI at Temple Street,16,0,16,7
2025-03-31,Cavan General Hospital,39,0,39,7
2025-03-31,Connolly Hospital,0,0,0,7
2025-03-31,Cork University Hospital,96,23,119,7
2025-03-31,Ennis Hospital,0,0,0,7
2025-03-31,Galway University Hospital,63,14,77,7
2025-03-31,Letterkenny University Hospital,58,27,85,7
2025-03-31,Louth County Hospital,0,0,0,7
2025-03-31,MRH Mullingar,9,0,9,7
2025-03-31,MRH Portlaoise,30,0,30,7
2025-03-31,MRH Tullamore,0,0,0,7
2025-03-31,Mallow General Hospital,0,0,0,7
2025-03-31,Mater Misericordiae University Hospital,79,0,79,7
2025-03-31,Mayo University Hospital,39,89,128,7
2025-03-31,Mercy University Hospital,84,23,107,7
2025-03-31,Naas General Hospital,57,10,67,7
2025-03-31,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-03-31,National Rehabilitation Hospital,0,0,0,7
2025-03-31,Nenagh Hospital,0,0,0,7
2025-03-31,Our Lady of Lourdes Hospital,170,0,170,7
2025-03-31,Our Lady's Hospital Navan,12,0,12,7
2025-03-31,Portiuncula University Hospital,4,0,4,7
2025-03-31,Roscommon University Hospital,0,0,0,7
2025-03-31,Sligo University Hospital,29,52,81,7
2025-03-31,South Infirmary Victoria University Hospital,0,0,0,7
2025-03-31,St Luke's General Hospital Kilkenny,9,1,10,7
2025-03-31,St. Columcille's Hospital,0,0,0,7
2025-03-31,St. James's Hospital,43,0,43,7
2025-03-31,St. John's Hospital Limerick,0,0,0,7
2025-03-31,St. Luke's Radiation Oncology Network,0,0,0,7
2025-03-31,St. Michael's Hospital,0,0,0,7
2025-03-31,St. Vincent's University Hospital,62,0,62,7
2025-03-31,Tallaght University Hospital,84,0,84,7
2025-03-31,Tipperary University Hospital,32,0,32,7
2025-03-31,UH Kerry,57,21,78,7
2025-03-31,UH Limerick,73,246,319,7
2025-03-31,UH Waterford,0,0,0,7
2025-03-31,Wexford General Hospital,26,26,52,7
2025-04-07,Bantry General Hospital,0,0,0,7
2025-04-07,Beaumont Hospital,8,0,8,7
2025-04-07,CHI at Crumlin,21,0,21,7
2025-04-07,CHI at Tallaght,5,0,5,7
2025-04-07,CHI at Temple Street,16,0,16,7
2025-04-07,Cavan General Hospital,17,0,17,7
2025-04-07,Connolly Hospital,1,0,1,7
2025-04-07,Cork University Hospital,42,3,45,7
2025-04-07,Ennis Hospital,0,0,0,7
2025-04-07,Galway University Hospital,27,12,39,7
2025-04-07,Letterkenny University Hospital,54,29,83,7
2025-04-07,Louth County Hospital,0,0,0,7
2025-04-07,MRH Mullingar,23,0,23,7
2025-04-07,MRH Portlaoise,21,0,21,7
2025-04-07,MRH Tullamore,0,0,0,7
2025-04-07,Mallow General Hospital,0,0,0,7
2025-04-07,Mater Misericordiae University Hospital,52,0,52,7
2025-04-07,Mayo University Hospital,41,96,137,7
2025-04-07,Mercy University Hospital,41,19,60,7
2025-04-07,Naas General Hospital,54,5,59,7
2025-04-07,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-04-07,National Rehabilitation Hospital,0,0,0,7
2025-04-07,Nenagh Hospital,0,0,0,7
2025-04-07,Our Lady of Lourdes Hospital,91,0,91,7
2025-04-07,Our Lady's Hospital Navan,7,0,7,7
2025-04-07,Portiuncula University Hospital,0,0,0,7
2025-04-07,Roscommon University Hospital,0,0,0,7
2025-04-07,Sligo University Hospital,30,48,78,7
2025-04-07,South Infirmary Victoria University Hospital,0,0,0,7
2025-04-07,St Luke's General Hospital Kilkenny,12,5,17,7
2025-04-07,St. Columcille's Hospital,0,0,0,7
2025-04-07,St. James's Hospital,60,0,60,7
2025-04-07,St. John's Hospital Limerick,0,0,0,7
2025-04-07,St. Luke's Radiation Oncology Network,0,0,0,7
2025-04-07,St. Michael's Hospital,0,0,0,7
2025-04-07,St. Vincent's University Hospital,99,0,99,7
2025-04-07,Tallaght University Hospital,137,18,155,7
2025-04-07,Tipperary University Hospital,30,0,30,7
2025-04-07,UH Kerry,50,16,66,7
2025-04-07,UH Limerick,89,225,314,7
2025-04-07,UH Waterford,0,0,0,7
2025-04-07,Wexford General Hospital,5,10,15,7
2025-04-14,Bantry General Hospital,0,0,0,7
2025-04-14,Beaumont Hospital,36,0,36,7
2025-04-14,CHI at Crumlin,8,0,8,7
2025-04-14,CHI at Tallaght,2,0,2,7
2025-04-14,CHI at Temple Street,24,1,25,7
2025-04-14,Cavan General Hospital,36,0,36,7
2025-04-14,Connolly Hospital,1,0,1,7
2025-04-14,Cork University Hospital,56,9,65,7
2025-04-14,Ennis Hospital,0,0,0,7
2025-04-14,Galway University Hospital,44,27,71,7
2025-04-14,Letterkenny University Hospital,60,32,92,7
2025-04-14,Louth County Hospital,0,0,0,7
2025-04-14,MRH Mullingar,14,1,15,7
2025-04-14,MRH Portlaoise,31,0,31,7
2025-04-14,MRH Tullamore,0,0,0,7
2025-04-14,Mallow General Hospital,0,0,0,7
2025-04-14,Mater Misericordiae University Hospital,69,0,69,7
2025-04-14,Mayo University Hospital,35,70,105,7
2025-04-14,Mercy University Hospital,25,5,30,7
2025-04-14,Naas General Hospital,65,3,68,7
2025-04-14,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-04-14,National Rehabilitation Hospital,0,0,0,7
2025-04-14,Nenagh Hospital,0,0,0,7
2025-04-14,Our Lady of Lourdes Hospital,114,0,114,7
2025-04-14,Our Lady's Hospital Navan,25,0,25,7
2025-04-14,Portiuncula University Hospital,3,0,3,7
2025-04-14,Roscommon University Hospital,0,0,0,7
2025-04-14,Sligo University Hospital,58,34,92,7
2025-04-14,South Infirmary Victoria University Hospital,0,0,0,7
2025-04-14,St Luke's General Hospital Kilkenny,19,17,36,7
2025-04-14,St. Columcille's Hospital,0,0,0,7
2025-04-14,St. James's Hospital,112,0,112,7
2025-04-14,St. John's Hospital Limerick,0,0,0,7
2025-04-14,St. Luke's Radiation Oncology Network,0,0,0,7
2025-04-14,St. Michael's Hospital,0,0,0,7
2025-04-14,St. Vincent's University Hospital,73,3,76,7
2025-04-14,Tallaght University Hospital,136,30,166,7
2025-04-14,Tipperary University Hospital,27,0,27,7
2025-04-14,UH Kerry,46,28,74,7
2025-04-14,UH Limerick,96,265,361,7
2025-04-14,UH Waterford,0,0,0,7
2025-04-14,Wexford General Hospital,13,10,23,7
2025-04-21,Bantry General Hospital,0,0,0,7
2025-04-21,Beaumont Hospital,33,0,33,7
2025-04-21,CHI at Crumlin,4,0,4,7
2025-04-21,CHI at Tallaght,3,0,3,7
2025-04-21,CHI at Temple Street,7,0,7,7
2025-04-21,Cavan General Hospital,23,0,23,7
2025-04-21,Connolly Hospital,2,0,2,7
2025-04-21,Cork University Hospital,44,15,59,7
2025-04-21,Ennis Hospital,0,0,0,7
2025-04-21,Galway University Hospital,51,13,64,7
2025-04-21,Letterkenny University Hospital,75,43,118,7
2025-04-21,Louth County Hospital,0,0,0,7
2025-04-21,MRH Mullingar,28,0,28,7
2025-04-21,MRH Portlaoise,35,0,35,7
2025-04-21,MRH Tullamore,0,0,0,7
2025-04-21,Mallow General Hospital,0,0,0,7
2025-04-21,Mater Misericordiae University Hospital,67,0,67,7
2025-04-21,Mayo University Hospital,54,87,141,7
2025-04-21,Mercy University Hospital,40,2,42,7
2025-04-21,Naas General Hospital,63,5,68,7
2025-04-21,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-04-21,National Rehabilitation Hospital,0,0,0,7
2025-04-21,Nenagh Hospital,0,0,0,7
2025-04-21,Our Lady of Lourdes Hospital,26,0,26,7
2025-04-21,Our Lady's Hospital Navan,0,0,0,7
2025-04-21,Portiuncula University Hospital,10,0,10,7
2025-04-21,Roscommon University Hospital,0,0,0,7
2025-04-21,Sligo University Hospital,42,44,86,7
2025-04-21,South Infirmary Victoria University Hospital,0,0,0,7
2025-04-21,St Luke's General Hospital Kilkenny,28,20,48,7
2025-04-21,St. Columcille's Hospital,0,0,0,7
2025-04-21,St. James's Hospital,84,0,84,7
2025-04-21,St. John's Hospital Limerick,0,0,0,7
2025-04-21,St. Luke's Radiation Oncology Network,0,0,0,7
2025-04-21,St. Michael's Hospital,0,0,0,7
2025-04-21,St. Vincent's University Hospital,72,0,72,7
2025-04-21,Tallaght University Hospital,139,48,187,7
2025-04-21,Tipperary University Hospital,33,0,33,7
2025-04-21,UH Kerry,71,24,95,7
2025-04-21,UH Limerick,103,294,397,7
2025-04-21,UH Waterford,0,0,0,7
2025-04-21,Wexford General Hospital,19,16,35,7
2025-04-28,Bantry General Hospital,0,0,0,7
2025-04-28,Beaumont Hospital,24,0,24,7
2025-04-28,CHI at Crumlin,9,0,9,7
2025-04-28,CHI at Tallaght,2,0,2,7
2025-04-28,CHI at Temple Street,14,0,14,7
2025-04-28,Cavan General Hospital,22,0,22,7
2025-04-28,Connolly Hospital,2,0,2,7
2025-04-28,Cork University Hospital,53,16,69,7
2025-04-28,Ennis Hospital,0,0,0,7
2025-04-28,Galway University Hospital,42,17,59,7
2025-04-28,Letterkenny University Hospital,71,38,109,7
2025-04-28,Louth County Hospital,0,0,0,7
2025-04-28,MRH Mullingar,20,1,21,7
2025-04-28,MRH Portlaoise,28,0,28,7
2025-04-28,MRH Tullamore,0,0,0,7
2025-04-28,Mallow General Hospital,0,0,0,7
2025-04-28,Mater Misericordiae University Hospital,36,0,36,7
2025-04-28,Mayo University Hospital,20,54,74,7
2025-04-28,Mercy University Hospital,55,16,71,7
2025-04-28,Naas General Hospital,17,0,17,7
2025-04-28,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-04-28,National Rehabilitation Hospital,0,0,0,7
2025-04-28,Nenagh Hospital,0,0,0,7
2025-04-28,Our Lady of Lourdes Hospital,73,0,73,7
2025-04-28,Our Lady's Hospital Navan,2,0,2,7
2025-04-28,Portiuncula University Hospital,21,0,21,7
2025-04-28,Roscommon University Hospital,0,0,0,7
2025-04-28,Sligo University Hospital,51,35,86,7
2025-04-28,South Infirmary Victoria University Hospital,0,0,0,7
2025-04-28,St Luke's General Hospital Kilkenny,20,10,30,7
2025-04-28,St. Columcille's Hospital,0,0,0,7
2025-04-28,St. James's Hospital,45,0,45,7
2025-04-28,St. John's Hospital Limerick,0,0,0,7
2025-04-28,St. Luke's Radiation Oncology Network,0,0,0,7
2025-04-28,St. Michael's Hospital,0,0,0,7
2025-04-28,St. Vincent's University Hospital,93,0,93,7
2025-04-28,Tallaght University Hospital,121,4,125,7
2025-04-28,Tipperary University Hospital,34,0,34,7
2025-04-28,UH Kerry,12,4,16,7
2025-04-28,UH Limerick,78,269,347,7
2025-04-28,UH Waterford,0,0,0,7
2025-04-28,Wexford General Hospital,6,10,16,7
2025-05-05,Bantry General Hospital,0,0,0,7
2025-05-05,Beaumont Hospital,10,0,10,7
2025-05-05,CHI at Crumlin,5,0,5,7
2025-05-05,CHI at Tallaght,3,2,5,7
2025-05-05,CHI at Temple Street,1,0,1,7
2025-05-05,Cavan General Hospital,23,0,23,7
2025-05-05,Connolly Hospital,0,0,0,7
2025-05-05,Cork University Hospital,66,21,87,7
2025-05-05,Ennis Hospital,0,0,0,7
2025-05-05,Galway University Hospital,73,46,119,7
2025-05-05,Letterkenny University Hospital,62,48,110,7
2025-05-05,Louth County Hospital,0,0,0,7
2025-05-05,MRH Mullingar,18,3,21,7
2025-05-05,MRH Portlaoise,26,0,26,7
2025-05-05,MRH Tullamore,0,0,0,7
2025-05-05,Mallow General Hospital,0,0,0,7
2025-05-05,Mater Misericordiae University Hospital,45,0,45,7
2025-05-05,Mayo University Hospital,24,77,101,7
2025-05-05,Mercy University Hospital,44,8,52,7
2025-05-05,Naas General Hospital,35,3,38,7
2025-05-05,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-05-05,National Rehabilitation Hospital,0,0,0,7
2025-05-05,Nenagh Hospital,0,0,0,7
2025-05-05,Our Lady of Lourdes Hospital,63,0,63,7
2025-05-05,Our Lady's Hospital Navan,1,0,1,7
2025-05-05,Portiuncula University Hospital,2,0,2,7
2025-05-05,Roscommon University Hospital,0,0,0,7
2025-05-05,Sligo University Hospital,26,54,80,7
2025-05-05,South Infirmary Victoria University Hospital,0,0,0,7
2025-05-05,St Luke's General Hospital Kilkenny,14,8,22,7
2025-05-05,St. Columcille's Hospital,0,0,0,7
2025-05-05,St. James's Hospital,23,0,23,7
2025-05-05,St. John's Hospital Limerick,0,0,0,7
2025-05-05,St. Luke's Radiation Oncology Network,0,0,0,7
2025-05-05,St. Michael's Hospital,0,0,0,7
2025-05-05,St. Vincent's University Hospital,113,22,135,7
2025-05-05,Tallaght University Hospital,125,14,139,7
2025-05-05,Tipperary University Hospital,33,0,33,7
2025-05-05,UH Kerry,40,19,59,7
2025-05-05,UH Limerick,96,255,351,7
2025-05-05,UH Waterford,0,0,0,7
2025-05-05,Wexford General Hospital,5,0,5,7
2025-05-12,Bantry General Hospital,0,0,0,7
2025-05-12,Beaumont Hospital,12,0,12,7
2025-05-12,CHI at Crumlin,9,0,9,7
2025-05-12,CHI at Tallaght,8,0,8,7
2025-05-12,CHI at Temple Street,7,0,7,7
2025-05-12,Cavan General Hospital,37,0,37,7
2025-05-12,Connolly Hospital,0,0,0,7
2025-05-12,Cork University Hospital,93,36,129,7
2025-05-12,Ennis Hospital,0,0,0,7
2025-05-12,Galway University Hospital,121,72,193,7
2025-05-12,Letterkenny University Hospital,68,34,102,7
2025-05-12,Louth County Hospital,0,0,0,7
2025-05-12,MRH Mullingar,22,1,23,7
2025-05-12,MRH Portlaoise,29,0,29,7
2025-05-12,MRH Tullamore,0,0,0,7
2025-05-12,Mallow General Hospital,0,0,0,7
2025-05-12,Mater Misericordiae University Hospital,27,0,27,7
2025-05-12,Mayo University Hospital,53,87,140,7
2025-05-12,Mercy University Hospital,32,5,37,7
2025-05-12,Naas General Hospital,9,3,12,7
2025-05-12,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-05-12,National Rehabilitation Hospital,0,0,0,7
2025-05-12,Nenagh Hospital,0,0,0,7
2025-05-12,Our Lady of Lourdes Hospital,44,0,44,7
2025-05-12,Our Lady's Hospital Navan,0,0,0,7
2025-05-12,Portiuncula University Hospital,0,0,0,7
2025-05-12,Roscommon University Hospital,0,0,0,7
2025-05-12,Sligo University Hospital,19,22,41,7
2025-05-12,South Infirmary Victoria University Hospital,0,0,0,7
2025-05-12,St Luke's General Hospital Kilkenny,20,1,21,7
2025-05-12,St. Columcille's Hospital,0,0,0,7
2025-05-12,St. James's Hospital,67,0,67,7
2025-05-12,St. John's Hospital Limerick,0,0,0,7
2025-05-12,St. Luke's Radiation Oncology Network,0,0,0,7
2025-05-12,St. Michael's Hospital,0,0,0,7
2025-05-12,St. Vincent's University Hospital,92,22,114,7
2025-05-12,Tallaght University Hospital,130,5,135,7
2025-05-12,Tipperary University Hospital,32,0,32,7
2025-05-12,UH Kerry,9,0,9,7
2025-05-12,UH Limerick,99,283,382,7
2025-05-12,UH Waterford,0,0,0,7
2025-05-12,Wexford General Hospital,6,5,11,7
2025-05-19,Bantry General Hospital,0,0,0,7
2025-05-19,Beaumont Hospital,10,0,10,7
2025-05-19,CHI at Crumlin,12,0,12,7
2025-05-19,CHI at Tallaght,0,0,0,7
2025-05-19,CHI at Temple Street,9,0,9,7
2025-05-19,Cavan General Hospital,41,0,41,7
2025-05-19,Connolly Hospital,0,0,0,7
2025-05-19,Cork University Hospital,65,33,98,7
2025-05-19,Ennis Hospital,0,0,0,7
2025-05-19,Galway University Hospital,93,42,135,7
2025-05-19,Letterkenny University Hospital,37,23,60,7
2025-05-19,Louth County Hospital,0,0,0,7
2025-05-19,MRH Mullingar,34,0,34,7
2025-05-19,MRH Portlaoise,18,0,18,7
2025-05-19,MRH Tullamore,0,0,0,7
2025-05-19,Mallow General Hospital,0,0,0,7
2025-05-19,Mater Misericordiae University Hospital,13,0,13,7
2025-05-19,Mayo University Hospital,47,84,131,7
2025-05-19,Mercy University Hospital,40,7,47,7
2025-05-19,Naas General Hospital,25,11,36,7
2025-05-19,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-05-19,National Rehabilitation Hospital,0,0,0,7
2025-05-19,Nenagh Hospital,0,0,0,7
2025-05-19,Our Lady of Lourdes Hospital,104,0,104,7
2025-05-19,Our Lady's Hospital Navan,12,0,12,7
2025-05-19,Portiuncula University Hospital,6,0,6,7
2025-05-19,Roscommon University Hospital,0,0,0,7
2025-05-19,Sligo University Hospital,15,7,22,7
2025-05-19,South Infirmary Victoria University Hospital,0,0,0,7
2025-05-19,St Luke's General Hospital Kilkenny,30,6,36,7
2025-05-19,St. Columcille's Hospital,0,0,0,7
2025-05-19,St. James's Hospital,87,0,87,7
2025-05-19,St. John's Hospital Limerick,0,0,0,7
2025-05-19,St. Luke's Radiation Oncology Network,0,0,0,7
2025-05-19,St. Michael's Hospital,0,0,0,7
2025-05-19,St. Vincent's University Hospital,108,10,118,7
2025-05-19,Tallaght University Hospital,118,17,135,7
2025-05-19,Tipperary University Hospital,27,0,27,7
2025-05-19,UH Kerry,18,0,18,7
2025-05-19,UH Limerick,87,265,352,7
2025-05-19,UH Waterford,0,0,0,7
2025-05-19,Wexford General Hospital,22,30,52,7
2025-05-26,Bantry General Hospital,0,0,0,7
2025-05-26,Beaumont Hospital,18,0,18,7
2025-05-26,CHI at Crumlin,11,0,11,7
2025-05-26,CHI at Tallaght,4,0,4,7
2025-05-26,CHI at Temple Street,22,0,22,7
2025-05-26,Cavan General Hospital,45,0,45,7
2025-05-26,Connolly Hospital,2,0,2,7
2025-05-26,Cork University Hospital,53,7,60,7
2025-05-26,Ennis Hospital,0,0,0,7
2025-05-26,Galway University Hospital,141,100,241,7
2025-05-26,Letterkenny University Hospital,27,20,47,7
2025-05-26,Louth County Hospital,0,0,0,7
2025-05-26,MRH Mullingar,18,0,18,7
2025-05-26,MRH Portlaoise,56,0,56,7
2025-05-26,MRH Tullamore,0,0,0,7
2025-05-26,Mallow General Hospital,0,0,0,7
2025-05-26,Mater Misericordiae University Hospital,50,0,50,7
2025-05-26,Mayo University Hospital,41,82,123,7
2025-05-26,Mercy University Hospital,18,12,30,7
2025-05-26,Naas General Hospital,16,1,17,7
2025-05-26,National Orthopaedic Hospital Cappagh,0,0,0,7
